interactorA,interactorB,interactorAType,interactorBType,layer,interactionType
magt1,e,human,virus,6,human-virus
stbd1,e,human,virus,6,human-virus
acbd5,e,human,virus,6,human-virus
scamp1,e,human,virus,6,human-virus
mpdu1,e,human,virus,6,human-virus
mtrf1,e,human,virus,6,human-virus
wdr1,e,human,virus,6,human-virus
golga5,e,human,virus,6,human-virus
gnpda1,m,human,virus,6,human-virus
arpc4,m,human,virus,6,human-virus
arpc1b,m,human,virus,6,human-virus
slc25a15,m,human,virus,6,human-virus
stx6,m,human,virus,6,human-virus
stub1,m,human,virus,6,human-virus
rragb,m,human,virus,6,human-virus
emc8,m,human,virus,6,human-virus
slc25a17,m,human,virus,6,human-virus
trim16,m,human,virus,6,human-virus
spint2,m,human,virus,6,human-virus
ebp,m,human,virus,6,human-virus
pnpla6,m,human,virus,6,human-virus
pop1,m,human,virus,6,human-virus
ckap4,m,human,virus,6,human-virus
rab32,m,human,virus,6,human-virus
rcc1,m,human,virus,6,human-virus
dnajb4,m,human,virus,6,human-virus
supt16h,m,human,virus,6,human-virus
chp1,m,human,virus,6,human-virus
sfxn4,m,human,virus,6,human-virus
cpt1a,m,human,virus,6,human-virus
gpat4,m,human,virus,6,human-virus
cpne8,m,human,virus,6,human-virus
slc25a10,m,human,virus,6,human-virus
vkorc1l1,m,human,virus,6,human-virus
ddost,m,human,virus,6,human-virus
dhx9,m,human,virus,6,human-virus
nqo1,m,human,virus,6,human-virus
eef1a1,m,human,virus,6,human-virus
elavl1,m,human,virus,6,human-virus
fbl,m,human,virus,6,human-virus
raly,m,human,virus,6,human-virus
scap,m,human,virus,6,human-virus
pogz,m,human,virus,6,human-virus
akr1b1,m,human,virus,6,human-virus
scfd1,m,human,virus,6,human-virus
fbxw11,m,human,virus,6,human-virus
mgrn1,m,human,virus,6,human-virus
ubr4,m,human,virus,6,human-virus
tmed3,m,human,virus,6,human-virus
lemd3,m,human,virus,6,human-virus
c1orf43,m,human,virus,6,human-virus
prpf19,m,human,virus,6,human-virus
slc25a4,m,human,virus,6,human-virus
cpsf1,m,human,virus,6,human-virus
sec61a1,m,human,virus,6,human-virus
hadh,m,human,virus,6,human-virus
prmt1,m,human,virus,6,human-virus
apex1,m,human,virus,6,human-virus
app,m,human,virus,6,human-virus
acat2,m,human,virus,6,human-virus
msra,m,human,virus,6,human-virus
nop2,m,human,virus,6,human-virus
pnp,m,human,virus,6,human-virus
aco1,m,human,virus,6,human-virus
pa2g4,m,human,virus,6,human-virus
nsdhl,m,human,virus,6,human-virus
vps36,m,human,virus,6,human-virus
timmdc1,m,human,virus,6,human-virus
spg21,m,human,virus,6,human-virus
saraf,m,human,virus,6,human-virus
pfkm,m,human,virus,6,human-virus
pla2g4a,m,human,virus,6,human-virus
atp6ap1,m,human,virus,6,human-virus
ppib,m,human,virus,6,human-virus
lsg1,m,human,virus,6,human-virus
lrrc59,m,human,virus,6,human-virus
kif21a,m,human,virus,6,human-virus
zdhhc7,m,human,virus,6,human-virus
nploc4,m,human,virus,6,human-virus
prr11,m,human,virus,6,human-virus
prkca,m,human,virus,6,human-virus
mydgf,m,human,virus,6,human-virus
alg1,m,human,virus,6,human-virus
sar1a,m,human,virus,6,human-virus
emc7,m,human,virus,6,human-virus
psmb5,m,human,virus,6,human-virus
psmd3,m,human,virus,6,human-virus
gopc,m,human,virus,6,human-virus
rhbdd2,m,human,virus,6,human-virus
wdr18,m,human,virus,6,human-virus
rptor,m,human,virus,6,human-virus
rab5c,m,human,virus,6,human-virus
rpl6,m,human,virus,6,human-virus
rpl9,m,human,virus,6,human-virus
rpl13,m,human,virus,6,human-virus
rps3,m,human,virus,6,human-virus
rps6,m,human,virus,6,human-virus
rps24,m,human,virus,6,human-virus
rps26,m,human,virus,6,human-virus
zdhhc6,m,human,virus,6,human-virus
elovl1,m,human,virus,6,human-virus
slc4a2,m,human,virus,6,human-virus
slc19a1,m,human,virus,6,human-virus
src,m,human,virus,6,human-virus
srebf1,m,human,virus,6,human-virus
srebf2,m,human,virus,6,human-virus
surf4,m,human,virus,6,human-virus
hsp90b1,m,human,virus,6,human-virus
ywhaz,m,human,virus,6,human-virus
lrp8,m,human,virus,6,human-virus
ubxn8,m,human,virus,6,human-virus
cyb5b,m,human,virus,6,human-virus
trim56,m,human,virus,6,human-virus
sfxn3,m,human,virus,6,human-virus
rab1b,m,human,virus,6,human-virus
ubl4a,m,human,virus,6,human-virus
magt1,m,human,virus,6,human-virus
cul2,m,human,virus,6,human-virus
cul1,m,human,virus,6,human-virus
utp4,m,human,virus,6,human-virus
pdxk,m,human,virus,6,human-virus
stbd1,m,human,virus,6,human-virus
acbd5,m,human,virus,6,human-virus
scamp1,m,human,virus,6,human-virus
mpdu1,m,human,virus,6,human-virus
gtpbp1,m,human,virus,6,human-virus
pdia4,m,human,virus,6,human-virus
sec24c,m,human,virus,6,human-virus
snx17,m,human,virus,6,human-virus
lrba,m,human,virus,6,human-virus
wdr1,m,human,virus,6,human-virus
igf2bp1,n,human,virus,6,human-virus
igf2bp3,n,human,virus,6,human-virus
celf1,n,human,virus,6,human-virus
pacsin2,n,human,virus,6,human-virus
rc3h1,n,human,virus,6,human-virus
lsm14b,n,human,virus,6,human-virus
r3hdm2,n,human,virus,6,human-virus
dhx30,n,human,virus,6,human-virus
fam120a,n,human,virus,6,human-virus
tut4,n,human,virus,6,human-virus
fmr1,n,human,virus,6,human-virus
r3hdm1,n,human,virus,6,human-virus
ythdf3,n,human,virus,6,human-virus
lsm14a,n,human,virus,6,human-virus
stau2,n,human,virus,6,human-virus
grsf1,n,human,virus,6,human-virus
nfx1,n,human,virus,6,human-virus
rc3h2,n,human,virus,6,human-virus
otud4,n,human,virus,6,human-virus
fam120c,n,human,virus,6,human-virus
lsg1,n,human,virus,6,human-virus
eif2ak2,n,human,virus,6,human-virus
eif4enif1,n,human,virus,6,human-virus
zfp36l2,n,human,virus,6,human-virus
secisbp2,n,human,virus,6,human-virus
prrc2a,n,human,virus,6,human-virus
tut7,n,human,virus,6,human-virus
trim56,n,human,virus,6,human-virus
zcchc3,n,human,virus,6,human-virus
cdc16,n,human,virus,6,human-virus
top3b,n,human,virus,6,human-virus
rpl14,n,human,virus,6,human-virus
cep95,n,human,virus,6,human-virus
dhx57,n,human,virus,6,human-virus
rnf10,n,human,virus,6,human-virus
ptbp3,n,human,virus,6,human-virus
rps10,nsp1,human,virus,6,human-virus
prrc2b,nsp1,human,virus,6,human-virus
pphln1,nsp10,human,virus,6,human-virus
arid1a,nsp10,human,virus,6,human-virus
arpc1b,nsp13,human,virus,6,human-virus
amotl1,nsp13,human,virus,6,human-virus
ddost,nsp13,human,virus,6,human-virus
fbl,nsp13,human,virus,6,human-virus
mtcl1,nsp13,human,virus,6,human-virus
prpf19,nsp13,human,virus,6,human-virus
slc25a4,nsp13,human,virus,6,human-virus
prmt1,nsp13,human,virus,6,human-virus
ppib,nsp13,human,virus,6,human-virus
vps35,nsp13,human,virus,6,human-virus
psmb5,nsp13,human,virus,6,human-virus
wdr18,nsp13,human,virus,6,human-virus
rpl6,nsp13,human,virus,6,human-virus
rpl9,nsp13,human,virus,6,human-virus
rpl13,nsp13,human,virus,6,human-virus
rps3,nsp13,human,virus,6,human-virus
rps6,nsp13,human,virus,6,human-virus
rps24,nsp13,human,virus,6,human-virus
src,nsp13,human,virus,6,human-virus
rab1b,nsp13,human,virus,6,human-virus
magt1,nsp13,human,virus,6,human-virus
cep78,nsp13,human,virus,6,human-virus
pkp4,nsp13,human,virus,6,human-virus
top3b,nsp13,human,virus,6,human-virus
mpdu1,nsp13,human,virus,6,human-virus
ccp110,nsp13,human,virus,6,human-virus
wdr1,nsp13,human,virus,6,human-virus
arpc1b,nsp14,human,virus,6,human-virus
ddost,nsp14,human,virus,6,human-virus
slc25a4,nsp14,human,virus,6,human-virus
sec61a1,nsp14,human,virus,6,human-virus
prmt1,nsp14,human,virus,6,human-virus
psmb5,nsp14,human,virus,6,human-virus
wdr18,nsp14,human,virus,6,human-virus
rpl9,nsp14,human,virus,6,human-virus
rpl13,nsp14,human,virus,6,human-virus
rps3,nsp14,human,virus,6,human-virus
rps6,nsp14,human,virus,6,human-virus
rps24,nsp14,human,virus,6,human-virus
src,nsp14,human,virus,6,human-virus
magt1,nsp14,human,virus,6,human-virus
cox5b,nsp15,human,virus,6,human-virus
pphln1,nsp15,human,virus,6,human-virus
lrpprc,nsp16,human,virus,6,human-virus
cox5b,nsp16,human,virus,6,human-virus
dhx8,nsp16,human,virus,6,human-virus
alas1,nsp16,human,virus,6,human-virus
ibtk,nsp16,human,virus,6,human-virus
grsf1,nsp16,human,virus,6,human-virus
ndufs2,nsp16,human,virus,6,human-virus
ndufv3,nsp16,human,virus,6,human-virus
atp5f1a,nsp16,human,virus,6,human-virus
otud4,nsp16,human,virus,6,human-virus
eif4enif1,nsp16,human,virus,6,human-virus
nol6,nsp16,human,virus,6,human-virus
srebf1,nsp16,human,virus,6,human-virus
rnf10,nsp16,human,virus,6,human-virus
rpl14,nsp2,human,virus,6,human-virus
arpc1b,nsp3,human,virus,6,human-virus
arpc1b,nsp4,human,virus,6,human-virus
bcap31,nsp4,human,virus,6,human-virus
stx6,nsp4,human,virus,6,human-virus
emc8,nsp4,human,virus,6,human-virus
spint2,nsp4,human,virus,6,human-virus
pnpla6,nsp4,human,virus,6,human-virus
pop1,nsp4,human,virus,6,human-virus
ckap4,nsp4,human,virus,6,human-virus
rab32,nsp4,human,virus,6,human-virus
rcc1,nsp4,human,virus,6,human-virus
nup42,nsp4,human,virus,6,human-virus
supt16h,nsp4,human,virus,6,human-virus
chp1,nsp4,human,virus,6,human-virus
copa,nsp4,human,virus,6,human-virus
cpt1a,nsp4,human,virus,6,human-virus
gpat4,nsp4,human,virus,6,human-virus
slc25a10,nsp4,human,virus,6,human-virus
vkorc1l1,nsp4,human,virus,6,human-virus
dhx9,nsp4,human,virus,6,human-virus
egfr,nsp4,human,virus,6,human-virus
emd,nsp4,human,virus,6,human-virus
erbb2,nsp4,human,virus,6,human-virus
fbl,nsp4,human,virus,6,human-virus
scap,nsp4,human,virus,6,human-virus
akr1b1,nsp4,human,virus,6,human-virus
scfd1,nsp4,human,virus,6,human-virus
lemd3,nsp4,human,virus,6,human-virus
c1orf43,nsp4,human,virus,6,human-virus
prpf19,nsp4,human,virus,6,human-virus
slc25a4,nsp4,human,virus,6,human-virus
sec61a1,nsp4,human,virus,6,human-virus
prmt1,nsp4,human,virus,6,human-virus
hspa4,nsp4,human,virus,6,human-virus
ifngr1,nsp4,human,virus,6,human-virus
app,nsp4,human,virus,6,human-virus
itga6,nsp4,human,virus,6,human-virus
lmna,nsp4,human,virus,6,human-virus
mxra7,nsp4,human,virus,6,human-virus
msra,nsp4,human,virus,6,human-virus
pnp,nsp4,human,virus,6,human-virus
pa2g4,nsp4,human,virus,6,human-virus
nsdhl,nsp4,human,virus,6,human-virus
vps36,nsp4,human,virus,6,human-virus
spg21,nsp4,human,virus,6,human-virus
ergic3,nsp4,human,virus,6,human-virus
saraf,nsp4,human,virus,6,human-virus
slc25a3,nsp4,human,virus,6,human-virus
atp6ap1,nsp4,human,virus,6,human-virus
ppib,nsp4,human,virus,6,human-virus
lsg1,nsp4,human,virus,6,human-virus
lrrc59,nsp4,human,virus,6,human-virus
zdhhc7,nsp4,human,virus,6,human-virus
nploc4,nsp4,human,virus,6,human-virus
prr11,nsp4,human,virus,6,human-virus
prkca,nsp4,human,virus,6,human-virus
alg1,nsp4,human,virus,6,human-virus
sar1a,nsp4,human,virus,6,human-virus
emc7,nsp4,human,virus,6,human-virus
psmb5,nsp4,human,virus,6,human-virus
tomm22,nsp4,human,virus,6,human-virus
psmc1,nsp4,human,virus,6,human-virus
psmd1,nsp4,human,virus,6,human-virus
psmd2,nsp4,human,virus,6,human-virus
psmd3,nsp4,human,virus,6,human-virus
gopc,nsp4,human,virus,6,human-virus
rhbdd2,nsp4,human,virus,6,human-virus
wdr18,nsp4,human,virus,6,human-virus
rab5c,nsp4,human,virus,6,human-virus
rpl6,nsp4,human,virus,6,human-virus
rpl9,nsp4,human,virus,6,human-virus
rpl13,nsp4,human,virus,6,human-virus
rps3,nsp4,human,virus,6,human-virus
rps6,nsp4,human,virus,6,human-virus
rps24,nsp4,human,virus,6,human-virus
rps26,nsp4,human,virus,6,human-virus
elovl1,nsp4,human,virus,6,human-virus
slc4a2,nsp4,human,virus,6,human-virus
slc19a1,nsp4,human,virus,6,human-virus
src,nsp4,human,virus,6,human-virus
srebf1,nsp4,human,virus,6,human-virus
srebf2,nsp4,human,virus,6,human-virus
hsp90b1,nsp4,human,virus,6,human-virus
ywhaz,nsp4,human,virus,6,human-virus
lrp8,nsp4,human,virus,6,human-virus
ubxn8,nsp4,human,virus,6,human-virus
cyb5b,nsp4,human,virus,6,human-virus
trim56,nsp4,human,virus,6,human-virus
rab1b,nsp4,human,virus,6,human-virus
cul2,nsp4,human,virus,6,human-virus
cul1,nsp4,human,virus,6,human-virus
utp4,nsp4,human,virus,6,human-virus
mbtps1,nsp4,human,virus,6,human-virus
stbd1,nsp4,human,virus,6,human-virus
acbd5,nsp4,human,virus,6,human-virus
scamp1,nsp4,human,virus,6,human-virus
mpdu1,nsp4,human,virus,6,human-virus
pdia4,nsp4,human,virus,6,human-virus
sec24c,nsp4,human,virus,6,human-virus
snx17,nsp4,human,virus,6,human-virus
lrba,nsp4,human,virus,6,human-virus
wdr1,nsp4,human,virus,6,human-virus
golga5,nsp4,human,virus,6,human-virus
arpc1b,nsp5,human,virus,6,human-virus
supt16h,nsp5,human,virus,6,human-virus
ddost,nsp5,human,virus,6,human-virus
pogz,nsp5,human,virus,6,human-virus
akr1b1,nsp5,human,virus,6,human-virus
prmt1,nsp5,human,virus,6,human-virus
slc25a3,nsp5,human,virus,6,human-virus
psmb5,nsp5,human,virus,6,human-virus
psmd3,nsp5,human,virus,6,human-virus
rpl6,nsp5,human,virus,6,human-virus
rpl9,nsp5,human,virus,6,human-virus
rpl10,nsp5,human,virus,6,human-virus
rpl13,nsp5,human,virus,6,human-virus
rps3,nsp5,human,virus,6,human-virus
rps6,nsp5,human,virus,6,human-virus
rps24,nsp5,human,virus,6,human-virus
src,nsp5,human,virus,6,human-virus
rab1b,nsp5,human,virus,6,human-virus
magt1,nsp5,human,virus,6,human-virus
mpdu1,nsp5,human,virus,6,human-virus
wdr1,nsp5,human,virus,6,human-virus
arpc4,nsp6,human,virus,6,human-virus
arpc1b,nsp6,human,virus,6,human-virus
bcap31,nsp6,human,virus,6,human-virus
spint2,nsp6,human,virus,6,human-virus
pnpla6,nsp6,human,virus,6,human-virus
pop1,nsp6,human,virus,6,human-virus
ckap4,nsp6,human,virus,6,human-virus
rcc1,nsp6,human,virus,6,human-virus
supt16h,nsp6,human,virus,6,human-virus
chp1,nsp6,human,virus,6,human-virus
copa,nsp6,human,virus,6,human-virus
cpt1a,nsp6,human,virus,6,human-virus
gpat4,nsp6,human,virus,6,human-virus
slc25a10,nsp6,human,virus,6,human-virus
ddost,nsp6,human,virus,6,human-virus
dhx9,nsp6,human,virus,6,human-virus
eef1a1,nsp6,human,virus,6,human-virus
eef1g,nsp6,human,virus,6,human-virus
elavl1,nsp6,human,virus,6,human-virus
emd,nsp6,human,virus,6,human-virus
fbl,nsp6,human,virus,6,human-virus
scap,nsp6,human,virus,6,human-virus
akr1b1,nsp6,human,virus,6,human-virus
scfd1,nsp6,human,virus,6,human-virus
lemd3,nsp6,human,virus,6,human-virus
ahctf1,nsp6,human,virus,6,human-virus
c1orf43,nsp6,human,virus,6,human-virus
senp3,nsp6,human,virus,6,human-virus
prpf19,nsp6,human,virus,6,human-virus
slc25a4,nsp6,human,virus,6,human-virus
cpsf1,nsp6,human,virus,6,human-virus
sec61a1,nsp6,human,virus,6,human-virus
prmt1,nsp6,human,virus,6,human-virus
hspa4,nsp6,human,virus,6,human-virus
ifngr1,nsp6,human,virus,6,human-virus
app,nsp6,human,virus,6,human-virus
itga6,nsp6,human,virus,6,human-virus
lmna,nsp6,human,virus,6,human-virus
m6pr,nsp6,human,virus,6,human-virus
mxra7,nsp6,human,virus,6,human-virus
msra,nsp6,human,virus,6,human-virus
nop2,nsp6,human,virus,6,human-virus
pnp,nsp6,human,virus,6,human-virus
atp5f1a,nsp6,human,virus,6,human-virus
oxa1l,nsp6,human,virus,6,human-virus
nsdhl,nsp6,human,virus,6,human-virus
spg21,nsp6,human,virus,6,human-virus
ergic3,nsp6,human,virus,6,human-virus
saraf,nsp6,human,virus,6,human-virus
pfkm,nsp6,human,virus,6,human-virus
slc25a3,nsp6,human,virus,6,human-virus
pla2g4a,nsp6,human,virus,6,human-virus
ppib,nsp6,human,virus,6,human-virus
lsg1,nsp6,human,virus,6,human-virus
lrrc59,nsp6,human,virus,6,human-virus
prr11,nsp6,human,virus,6,human-virus
prkca,nsp6,human,virus,6,human-virus
alg1,nsp6,human,virus,6,human-virus
sar1a,nsp6,human,virus,6,human-virus
emc7,nsp6,human,virus,6,human-virus
psmb5,nsp6,human,virus,6,human-virus
psmc1,nsp6,human,virus,6,human-virus
psmd1,nsp6,human,virus,6,human-virus
psmd2,nsp6,human,virus,6,human-virus
psmd3,nsp6,human,virus,6,human-virus
gopc,nsp6,human,virus,6,human-virus
rhbdd2,nsp6,human,virus,6,human-virus
wdr18,nsp6,human,virus,6,human-virus
rab5c,nsp6,human,virus,6,human-virus
rpl6,nsp6,human,virus,6,human-virus
rpl9,nsp6,human,virus,6,human-virus
rpl13,nsp6,human,virus,6,human-virus
rps3,nsp6,human,virus,6,human-virus
rps6,nsp6,human,virus,6,human-virus
rps24,nsp6,human,virus,6,human-virus
rps26,nsp6,human,virus,6,human-virus
elovl1,nsp6,human,virus,6,human-virus
slc4a2,nsp6,human,virus,6,human-virus
ube2z,nsp6,human,virus,6,human-virus
src,nsp6,human,virus,6,human-virus
srebf1,nsp6,human,virus,6,human-virus
srebf2,nsp6,human,virus,6,human-virus
lrp8,nsp6,human,virus,6,human-virus
ubxn8,nsp6,human,virus,6,human-virus
cyb5b,nsp6,human,virus,6,human-virus
rab1b,nsp6,human,virus,6,human-virus
magt1,nsp6,human,virus,6,human-virus
cul2,nsp6,human,virus,6,human-virus
cul1,nsp6,human,virus,6,human-virus
utp4,nsp6,human,virus,6,human-virus
nrp2,nsp6,human,virus,6,human-virus
stbd1,nsp6,human,virus,6,human-virus
rpl14,nsp6,human,virus,6,human-virus
acbd5,nsp6,human,virus,6,human-virus
scamp1,nsp6,human,virus,6,human-virus
mpdu1,nsp6,human,virus,6,human-virus
pdia4,nsp6,human,virus,6,human-virus
sec24c,nsp6,human,virus,6,human-virus
lrba,nsp6,human,virus,6,human-virus
wdr1,nsp6,human,virus,6,human-virus
golga5,nsp6,human,virus,6,human-virus
znf460,nsp7,human,virus,6,human-virus
tut4,nsp7,human,virus,6,human-virus
hjurp,nsp7,human,virus,6,human-virus
aven,nsp7,human,virus,6,human-virus
srebf1,nsp7,human,virus,6,human-virus
hsp90b1,nsp7,human,virus,6,human-virus
espl1,nsp7,human,virus,6,human-virus
ccp110,nsp7,human,virus,6,human-virus
copb1,nsp8,human,virus,6,human-virus
dyrk1a,nsp8,human,virus,6,human-virus
echs1,nsp8,human,virus,6,human-virus
herc4,nsp8,human,virus,6,human-virus
prmt1,nsp8,human,virus,6,human-virus
mcm4,nsp8,human,virus,6,human-virus
mtr,nsp8,human,virus,6,human-virus
pfas,nsp8,human,virus,6,human-virus
psmc1,nsp8,human,virus,6,human-virus
psmc4,nsp8,human,virus,6,human-virus
slc4a2,nsp8,human,virus,6,human-virus
brca2,nsp8,human,virus,6,human-virus
usp11,nsp8,human,virus,6,human-virus
cdc16,nsp8,human,virus,6,human-virus
espl1,nsp8,human,virus,6,human-virus
pnpla6,nsp9,human,virus,6,human-virus
lsm14b,nsp9,human,virus,6,human-virus
alas1,nsp9,human,virus,6,human-virus
pogz,nsp9,human,virus,6,human-virus
larp4b,nsp9,human,virus,6,human-virus
fmr1,nsp9,human,virus,6,human-virus
lsm14a,nsp9,human,virus,6,human-virus
gmeb2,nsp9,human,virus,6,human-virus
grsf1,nsp9,human,virus,6,human-virus
nop53,nsp9,human,virus,6,human-virus
rapgef6,nsp9,human,virus,6,human-virus
pfas,nsp9,human,virus,6,human-virus
otud4,nsp9,human,virus,6,human-virus
wdr55,nsp9,human,virus,6,human-virus
eif4enif1,nsp9,human,virus,6,human-virus
emsy,nsp9,human,virus,6,human-virus
psmc1,nsp9,human,virus,6,human-virus
shmt2,nsp9,human,virus,6,human-virus
fbxo30,nsp9,human,virus,6,human-virus
atp6v1f,nsp9,human,virus,6,human-virus
rnf10,nsp9,human,virus,6,human-virus
arpc1b,orf14,human,virus,6,human-virus
bcap31,orf14,human,virus,6,human-virus
nop56,orf14,human,virus,6,human-virus
spint2,orf14,human,virus,6,human-virus
ckap4,orf14,human,virus,6,human-virus
supt16h,orf14,human,virus,6,human-virus
zc3h18,orf14,human,virus,6,human-virus
gpat4,orf14,human,virus,6,human-virus
kif18b,orf14,human,virus,6,human-virus
dkc1,orf14,human,virus,6,human-virus
zfc3h1,orf14,human,virus,6,human-virus
raly,orf14,human,virus,6,human-virus
pogz,orf14,human,virus,6,human-virus
rrs1,orf14,human,virus,6,human-virus
pes1,orf14,human,virus,6,human-virus
lemd3,orf14,human,virus,6,human-virus
ahctf1,orf14,human,virus,6,human-virus
zbtb11,orf14,human,virus,6,human-virus
nop53,orf14,human,virus,6,human-virus
tnpo2,orf14,human,virus,6,human-virus
hnrnpl,orf14,human,virus,6,human-virus
prmt1,orf14,human,virus,6,human-virus
mki67,orf14,human,virus,6,human-virus
nop2,orf14,human,virus,6,human-virus
npm1,orf14,human,virus,6,human-virus
nrdc,orf14,human,virus,6,human-virus
numa1,orf14,human,virus,6,human-virus
nvl,orf14,human,virus,6,human-virus
ddx41,orf14,human,virus,6,human-virus
pphln1,orf14,human,virus,6,human-virus
larp7,orf14,human,virus,6,human-virus
wdr55,orf14,human,virus,6,human-virus
nol8,orf14,human,virus,6,human-virus
prr11,orf14,human,virus,6,human-virus
nkrf,orf14,human,virus,6,human-virus
mepce,orf14,human,virus,6,human-virus
emc7,orf14,human,virus,6,human-virus
psmb5,orf14,human,virus,6,human-virus
ddx24,orf14,human,virus,6,human-virus
rexo4,orf14,human,virus,6,human-virus
cbx8,orf14,human,virus,6,human-virus
wdr18,orf14,human,virus,6,human-virus
rps3,orf14,human,virus,6,human-virus
nol6,orf14,human,virus,6,human-virus
slc4a2,orf14,human,virus,6,human-virus
srebf1,orf14,human,virus,6,human-virus
srebf2,orf14,human,virus,6,human-virus
brca2,orf14,human,virus,6,human-virus
surf6,orf14,human,virus,6,human-virus
ubxn8,orf14,human,virus,6,human-virus
h2bc17,orf14,human,virus,6,human-virus
poldip3,orf14,human,virus,6,human-virus
nop14,orf14,human,virus,6,human-virus
stbd1,orf14,human,virus,6,human-virus
acbd5,orf14,human,virus,6,human-virus
zmym3,orf14,human,virus,6,human-virus
nolc1,orf14,human,virus,6,human-virus
phf14,orf14,human,virus,6,human-virus
gnpda1,orf3a,human,virus,6,human-virus
arpc1b,orf3a,human,virus,6,human-virus
ckap4,orf3a,human,virus,6,human-virus
rcc1,orf3a,human,virus,6,human-virus
supt16h,orf3a,human,virus,6,human-virus
cpt1a,orf3a,human,virus,6,human-virus
gpat4,orf3a,human,virus,6,human-virus
slc25a10,orf3a,human,virus,6,human-virus
vkorc1l1,orf3a,human,virus,6,human-virus
ddost,orf3a,human,virus,6,human-virus
erbb2,orf3a,human,virus,6,human-virus
fbl,orf3a,human,virus,6,human-virus
c1orf43,orf3a,human,virus,6,human-virus
prpf19,orf3a,human,virus,6,human-virus
slc25a4,orf3a,human,virus,6,human-virus
cpsf1,orf3a,human,virus,6,human-virus
sec61a1,orf3a,human,virus,6,human-virus
prmt1,orf3a,human,virus,6,human-virus
pnp,orf3a,human,virus,6,human-virus
ppib,orf3a,human,virus,6,human-virus
prr11,orf3a,human,virus,6,human-virus
emc7,orf3a,human,virus,6,human-virus
psmb5,orf3a,human,virus,6,human-virus
psmc1,orf3a,human,virus,6,human-virus
psmd3,orf3a,human,virus,6,human-virus
gopc,orf3a,human,virus,6,human-virus
wdr18,orf3a,human,virus,6,human-virus
rab5c,orf3a,human,virus,6,human-virus
rpl9,orf3a,human,virus,6,human-virus
rpl13,orf3a,human,virus,6,human-virus
rps3,orf3a,human,virus,6,human-virus
rps6,orf3a,human,virus,6,human-virus
rps24,orf3a,human,virus,6,human-virus
rps26,orf3a,human,virus,6,human-virus
src,orf3a,human,virus,6,human-virus
srebf1,orf3a,human,virus,6,human-virus
srebf2,orf3a,human,virus,6,human-virus
hsp90b1,orf3a,human,virus,6,human-virus
ubxn8,orf3a,human,virus,6,human-virus
rab1b,orf3a,human,virus,6,human-virus
magt1,orf3a,human,virus,6,human-virus
utp4,orf3a,human,virus,6,human-virus
pkp4,orf3a,human,virus,6,human-virus
stbd1,orf3a,human,virus,6,human-virus
hgs,orf3a,human,virus,6,human-virus
scamp1,orf3a,human,virus,6,human-virus
mpdu1,orf3a,human,virus,6,human-virus
sec24c,orf3a,human,virus,6,human-virus
wdr1,orf3a,human,virus,6,human-virus
stx6,orf3b,human,virus,6,human-virus
spint2,orf3b,human,virus,6,human-virus
cox5b,orf3b,human,virus,6,human-virus
gga3,orf3b,human,virus,6,human-virus
arfip2,orf3b,human,virus,6,human-virus
prmt1,orf3b,human,virus,6,human-virus
ifngr1,orf3b,human,virus,6,human-virus
app,orf3b,human,virus,6,human-virus
ndufv3,orf3b,human,virus,6,human-virus
atp5f1a,orf3b,human,virus,6,human-virus
pfas,orf3b,human,virus,6,human-virus
zdhhc7,orf3b,human,virus,6,human-virus
psmb5,orf3b,human,virus,6,human-virus
psmc1,orf3b,human,virus,6,human-virus
gopc,orf3b,human,virus,6,human-virus
rhbdd2,orf3b,human,virus,6,human-virus
rpl9,orf3b,human,virus,6,human-virus
rps3,orf3b,human,virus,6,human-virus
shmt2,orf3b,human,virus,6,human-virus
slc4a2,orf3b,human,virus,6,human-virus
src,orf3b,human,virus,6,human-virus
hsp90b1,orf3b,human,virus,6,human-virus
lrp8,orf3b,human,virus,6,human-virus
rab1b,orf3b,human,virus,6,human-virus
usp11,orf3b,human,virus,6,human-virus
hgs,orf3b,human,virus,6,human-virus
scamp1,orf3b,human,virus,6,human-virus
pdia4,orf3b,human,virus,6,human-virus
marf1,orf3b,human,virus,6,human-virus
snx17,orf3b,human,virus,6,human-virus
lrba,orf3b,human,virus,6,human-virus
golga5,orf3b,human,virus,6,human-virus
arpc1b,orf6,human,virus,6,human-virus
lrpprc,orf6,human,virus,6,human-virus
nxf1,orf6,human,virus,6,human-virus
spint2,orf6,human,virus,6,human-virus
ckap4,orf6,human,virus,6,human-virus
nup42,orf6,human,virus,6,human-virus
cep250,orf6,human,virus,6,human-virus
chp1,orf6,human,virus,6,human-virus
cant1,orf6,human,virus,6,human-virus
copa,orf6,human,virus,6,human-virus
cox5b,orf6,human,virus,6,human-virus
cpt1a,orf6,human,virus,6,human-virus
gpat4,orf6,human,virus,6,human-virus
slc25a10,orf6,human,virus,6,human-virus
vkorc1l1,orf6,human,virus,6,human-virus
ddost,orf6,human,virus,6,human-virus
emd,orf6,human,virus,6,human-virus
alas1,orf6,human,virus,6,human-virus
sec31a,orf6,human,virus,6,human-virus
scfd1,orf6,human,virus,6,human-virus
ubr4,orf6,human,virus,6,human-virus
lemd3,orf6,human,virus,6,human-virus
gle1,orf6,human,virus,6,human-virus
spryd4,orf6,human,virus,6,human-virus
grsf1,orf6,human,virus,6,human-virus
prmt1,orf6,human,virus,6,human-virus
ndufs2,orf6,human,virus,6,human-virus
