interactorA,interactorB,interactorAType,interactorBType,layer,interactionType
trappc8,unk,human,human,3,human-human
trappc8,ntrk1,human,human,3,human-human
trappc8,trappc1,human,human,3,human-human
trappc8,trappc5,human,human,3,human-human
trappc8,tbc1d14,human,human,3,human-human
trappc8,tpcn2,human,human,3,human-human
trappc8,ssrp1,human,human,3,human-human
trappc8,tkt,human,human,3,human-human
trappc8,bet1,human,human,3,human-human
trappc8,lamp1,human,human,3,human-human
trappc8,tgoln2,human,human,3,human-human
trappc8,eif4b,human,human,3,human-human
trappc8,plekha4,human,human,3,human-human
trappc1,trappc11,human,human,3,human-human
trappc1,trappc12,human,human,3,human-human
trappc1,trappc10,human,human,3,human-human
trappc1,trappc3,human,human,3,human-human
trappc1,trappc3l,human,human,3,human-human
trappc1,bcl2l14,human,human,3,human-human
trappc1,cabs1,human,human,3,human-human
trappc1,trappc5,human,human,3,human-human
trappc1,trappc2,human,human,3,human-human
trappc1,trappc6a,human,human,3,human-human
trappc1,trappc6b,human,human,3,human-human
trappc1,trappc13,human,human,3,human-human
trappc1,trappc4,human,human,3,human-human
trappc1,trappc8,human,human,3,human-human
trappc1,trappc14,human,human,3,human-human
trappc1,suco,human,human,3,human-human
trappc1,trappc2l,human,human,3,human-human
trappc1,trappc9,human,human,3,human-human
trappc1,map1s,human,human,3,human-human
trappc1,stmn4,human,human,3,human-human
trappc1,glb1,human,human,3,human-human
trappc1,kank4,human,human,3,human-human
trappc1,tbc1d14,human,human,3,human-human
trappc1,tafa3,human,human,3,human-human
trappc1,rab3ip,human,human,3,human-human
trappc1,tmem102,human,human,3,human-human
trappc1,pdlim7,human,human,3,human-human
trappc1,mb21d2,human,human,3,human-human
trappc1,rab3il1,human,human,3,human-human
trappc1,ezr,human,human,3,human-human
trappc1,tgoln2,human,human,3,human-human
trappc1,kras,human,human,3,human-human
trappc1,plekha4,human,human,3,human-human
gyg1,gys1,human,human,3,human-human
gyg1,pom121,human,human,3,human-human
gyg1,trim7,human,human,3,human-human
gyg1,gyg2,human,human,3,human-human
gyg1,prkaa2,human,human,3,human-human
gyg1,prkab2,human,human,3,human-human
gyg1,cd6,human,human,3,human-human
gyg1,cmss1,human,human,3,human-human
gyg1,ppp1r3b,human,human,3,human-human
gyg1,ppp1r3c,human,human,3,human-human
gyg1,ppp1ca,human,human,3,human-human
gyg1,stbd1,human,human,3,human-human
gyg1,zfp41,human,human,3,human-human
gyg1,esd,human,human,3,human-human
gyg1,ggt1,human,human,3,human-human
gyg1,got2,human,human,3,human-human
gyg1,pgm5,human,human,3,human-human
gyg1,xpo1,human,human,3,human-human
gyg1,gbe1,human,human,3,human-human
gyg1,recql4,human,human,3,human-human
gyg1,c1qtnf9,human,human,3,human-human
pigo,app,human,human,3,human-human
pigo,popdc2,human,human,3,human-human
pigo,atp1b3,human,human,3,human-human
pigo,mcoln3,human,human,3,human-human
pigo,kcnk16,human,human,3,human-human
pigo,pth1r,human,human,3,human-human
pigo,gabre,human,human,3,human-human
pigo,art3,human,human,3,human-human
pigo,lpar1,human,human,3,human-human
pigo,htr3c,human,human,3,human-human
pigo,potei,human,human,3,human-human
pigo,atp2b2,human,human,3,human-human
pigo,htr3a,human,human,3,human-human
pigo,atp2a3,human,human,3,human-human
pigo,upk1a,human,human,3,human-human
pigo,adgrg5,human,human,3,human-human
gramd1b,gramd2b,human,human,3,human-human
gramd1b,gramd1c,human,human,3,human-human
gramd1b,zbtb1,human,human,3,human-human
gramd1b,gramd1a,human,human,3,human-human
gramd1b,gtpbp2,human,human,3,human-human
gramd1b,pdcd2l,human,human,3,human-human
gramd1b,trappc14,human,human,3,human-human
gramd1b,cep55,human,human,3,human-human
gramd1b,trappc9,human,human,3,human-human
gramd1b,tmx1,human,human,3,human-human
gramd1b,trappc10,human,human,3,human-human
gramd1b,adgrg5,human,human,3,human-human
gramd1b,htr3a,human,human,3,human-human
gramd1b,ttc17,human,human,3,human-human
gramd1b,tmem131,human,human,3,human-human
gramd1b,trappc4,human,human,3,human-human
gramd1b,fndc3a,human,human,3,human-human
gramd1b,trim25,human,human,3,human-human
gramd1b,virma,human,human,3,human-human
gramd1b,tnfsf13b,human,human,3,human-human
gramd1b,rhbdd1,human,human,3,human-human
gramd1b,otulinl,human,human,3,human-human
gramd1b,st7,human,human,3,human-human
gramd1b,kif14,human,human,3,human-human
gramd1b,prc1,human,human,3,human-human
gramd1b,sec61b,human,human,3,human-human
phkb,c20orf27,human,human,3,human-human
phkb,hnrnpc,human,human,3,human-human
phkb,ube3a,human,human,3,human-human
phkb,raver1,human,human,3,human-human
phkb,braf,human,human,3,human-human
phkb,dcp2,human,human,3,human-human
phkb,aurkb,human,human,3,human-human
phkb,tp53,human,human,3,human-human
phkb,camk2b,human,human,3,human-human
phkb,dok4,human,human,3,human-human
phkb,mpped1,human,human,3,human-human
phkb,coro1b,human,human,3,human-human
phkb,coro1c,human,human,3,human-human
phkb,ntrk1,human,human,3,human-human
phkb,med23,human,human,3,human-human
phkb,herc2,human,human,3,human-human
phkb,phkg2,human,human,3,human-human
phkb,ptprt,human,human,3,human-human
phkb,eya2,human,human,3,human-human
phkb,vbp1,human,human,3,human-human
phkb,tulp3,human,human,3,human-human
phkb,lgals3bp,human,human,3,human-human
phkb,hnrnpl,human,human,3,human-human
phkb,ppp1r3c,human,human,3,human-human
phkb,virma,human,human,3,human-human
phkb,dync1i2,human,human,3,human-human
phkb,phka2,human,human,3,human-human
phkb,plekha4,human,human,3,human-human
phkb,magea3,human,human,3,human-human
phkb,vars1,human,human,3,human-human
phkb,lrrc31,human,human,3,human-human
sall2,cep76,human,human,3,human-human
sall2,zmiz2,human,human,3,human-human
sall2,ewsr1,human,human,3,human-human
sall2,ddb1,human,human,3,human-human
sall2,cul4a,human,human,3,human-human
sall2,cul4b,human,human,3,human-human
sall2,rbbp7,human,human,3,human-human
sall2,sox2,human,human,3,human-human
sall2,adamtsl4,human,human,3,human-human
sall2,psme3,human,human,3,human-human
sall2,tshr,human,human,3,human-human
sall2,rfpl4b,human,human,3,human-human
sall2,hps1,human,human,3,human-human
sall2,card8,human,human,3,human-human
sall2,prmt2,human,human,3,human-human
sall2,lhx6,human,human,3,human-human
sall2,ccnjl,human,human,3,human-human
sall2,irf3,human,human,3,human-human
sall2,nanog,human,human,3,human-human
sall2,pou5f1,human,human,3,human-human
sall2,asb7,human,human,3,human-human
sall2,atg2b,human,human,3,human-human
sall2,cdc16,human,human,3,human-human
sall2,zmym1,human,human,3,human-human
sall2,ptcd2,human,human,3,human-human
sall2,asb3,human,human,3,human-human
sall2,gfpt2,human,human,3,human-human
sall2,wdr45,human,human,3,human-human
sall2,tubb3,human,human,3,human-human
sall2,ncaph2,human,human,3,human-human
sall2,rccd1,human,human,3,human-human
sall2,l3mbtl1,human,human,3,human-human
sall2,nr2f2,human,human,3,human-human
sall2,zc3hc1,human,human,3,human-human
sall2,dsn1,human,human,3,human-human
sall2,myc,human,human,3,human-human
sall2,ngfr,human,human,3,human-human
sall2,sympk,human,human,3,human-human
sall2,smg7,human,human,3,human-human
sall2,brd1,human,human,3,human-human
sall2,sp100,human,human,3,human-human
rbks,acd,human,human,3,human-human
rbks,pot1,human,human,3,human-human
rbks,nsf,human,human,3,human-human
rbks,zadh2,human,human,3,human-human
rbks,phpt1,human,human,3,human-human
rbks,rpe,human,human,3,human-human
rbks,atl3,human,human,3,human-human
rbks,nek4,human,human,3,human-human
ggt5,mvk,human,human,3,human-human
ggt5,slc20a2,human,human,3,human-human
ggt5,potei,human,human,3,human-human
ggt5,slc1a4,human,human,3,human-human
ggt5,tex101,human,human,3,human-human
cyp51a1,elavl1,human,human,3,human-human
cyp51a1,znf420,human,human,3,human-human
cyp51a1,spint2,human,human,3,human-human
cyp51a1,srprb,human,human,3,human-human
cyp51a1,mcoln3,human,human,3,human-human
cyp51a1,kcnk16,human,human,3,human-human
cyp51a1,tspan17,human,human,3,human-human
cyp51a1,cgrrf1,human,human,3,human-human
cyp51a1,treml2,human,human,3,human-human
cyp51a1,fam189a2,human,human,3,human-human
cyp51a1,htr3e,human,human,3,human-human
cyp51a1,ptger3,human,human,3,human-human
cyp51a1,eva1c,human,human,3,human-human
cyp51a1,potei,human,human,3,human-human
cyp51a1,yes1,human,human,3,human-human
cyp51a1,hras,human,human,3,human-human
cyp51a1,ccny,human,human,3,human-human
cyp51a1,evc2,human,human,3,human-human
cyp51a1,tmem17,human,human,3,human-human
cyp51a1,actbl2,human,human,3,human-human
cyp51a1,ptpro,human,human,3,human-human
cyp51a1,rnf4,human,human,3,human-human
cyp51a1,tgfbr2,human,human,3,human-human
cyp51a1,tpt1,human,human,3,human-human
cyp51a1,nras,human,human,3,human-human
cyp51a1,kras,human,human,3,human-human
cyp51a1,triap1,human,human,3,human-human
cyp51a1,txndc12,human,human,3,human-human
cyp51a1,abhd11,human,human,3,human-human
cyp51a1,hmgcll1,human,human,3,human-human
cyp51a1,fth1,human,human,3,human-human
cyp51a1,hadha,human,human,3,human-human
cyp51a1,hspa4,human,human,3,human-human
cyp51a1,prdx3,human,human,3,human-human
cyp51a1,cluap1,human,human,3,human-human
cyp51a1,lmbr1l,human,human,3,human-human
cyp51a1,otulinl,human,human,3,human-human
cyp51a1,psen1,human,human,3,human-human
cyp51a1,paqr9,human,human,3,human-human
cyp51a1,hscb,human,human,3,human-human
cyp51a1,kif23,human,human,3,human-human
cyp51a1,npc1,human,human,3,human-human
itih2,atp5f1c,human,human,3,human-human
itih2,spint2,human,human,3,human-human
itih2,fn1,human,human,3,human-human
itih2,egfr,human,human,3,human-human
itih2,nxph2,human,human,3,human-human
itih2,gdpd1,human,human,3,human-human
itih2,ceacam21,human,human,3,human-human
itih2,fgf10,human,human,3,human-human
itih2,tnf,human,human,3,human-human
itih2,dkkl1,human,human,3,human-human
itih2,fcgr1a,human,human,3,human-human
itih2,uggt2,human,human,3,human-human
itih2,zg16b,human,human,3,human-human
itih2,lipg,human,human,3,human-human
itih2,angptl4,human,human,3,human-human
itih2,cftr,human,human,3,human-human
itih2,esr2,human,human,3,human-human
itih2,ubr7,human,human,3,human-human
itih2,h3c12,human,human,3,human-human
etnk2,nol3,human,human,3,human-human
etnk2,mdfi,human,human,3,human-human
etnk2,nploc4,human,human,3,human-human
etnk2,rab11b,human,human,3,human-human
etnk2,mid2,human,human,3,human-human
etnk2,stx1a,human,human,3,human-human
etnk2,atn1,human,human,3,human-human
etnk2,hnrnpk,human,human,3,human-human
etnk2,cysrt1,human,human,3,human-human
etnk2,krtap12-2,human,human,3,human-human
rnase3,rad21,human,human,3,human-human
rnase3,potei,human,human,3,human-human
rnase3,rnh1,human,human,3,human-human
rnase3,gtpbp2,human,human,3,human-human
rnase3,actbl2,human,human,3,human-human
rnase3,acta2,human,human,3,human-human
rnase3,blk,human,human,3,human-human
rnase3,actb,human,human,3,human-human
rnase3,gnaz,human,human,3,human-human
rnase3,ggps1,human,human,3,human-human
rnase3,ubac1,human,human,3,human-human
rnase3,efr3b,human,human,3,human-human
rnase3,rnf123,human,human,3,human-human
ptms,nr3c1,human,human,3,human-human
ptms,ep300,human,human,3,human-human
ptms,crebbp,human,human,3,human-human
ptms,app,human,human,3,human-human
ptms,clns1a,human,human,3,human-human
ptms,lage3,human,human,3,human-human
ptms,nudcd2,human,human,3,human-human
ptms,phpt1,human,human,3,human-human
ptms,ptma,human,human,3,human-human
ptms,prdx5,human,human,3,human-human
ptms,dstn,human,human,3,human-human
ptms,nubp2,human,human,3,human-human
ptms,nkx3-1,human,human,3,human-human
ptms,rxrb,human,human,3,human-human
ptms,smad2,human,human,3,human-human
ptms,hspd1,human,human,3,human-human
ptms,hspe1,human,human,3,human-human
ptms,adss2,human,human,3,human-human
ptms,cbx3,human,human,3,human-human
ptms,dck,human,human,3,human-human
ptms,idh1,human,human,3,human-human
ptms,oxct1,human,human,3,human-human
ptms,thop1,human,human,3,human-human
ptms,rbbp7,human,human,3,human-human
ptms,taldo1,human,human,3,human-human
ptms,wdr1,human,human,3,human-human
ptms,sdcbp2,human,human,3,human-human
ptms,sod1,human,human,3,human-human
ptms,trim25,human,human,3,human-human
ptms,actc1,human,human,3,human-human
ptms,agrn,human,human,3,human-human
lrrc1,crmp1,human,human,3,human-human
lrrc1,cep126,human,human,3,human-human
lrrc1,erbin,human,human,3,human-human
lrrc1,dlg4,human,human,3,human-human
lrrc1,dlg1,human,human,3,human-human
lrrc1,slx4,human,human,3,human-human
lrrc1,elavl1,human,human,3,human-human
lrrc1,app,human,human,3,human-human
lrrc1,mapre2,human,human,3,human-human
lrrc1,clk3,human,human,3,human-human
lrrc1,cnpy3,human,human,3,human-human
lrrc1,ppp1cc,human,human,3,human-human
lrrc1,ppp1ca,human,human,3,human-human
lrrc1,mapk14,human,human,3,human-human
lrrc1,rbm23,human,human,3,human-human
lrrc1,gar1,human,human,3,human-human
lrrc1,nlrp5,human,human,3,human-human
lrrc1,cdc5l,human,human,3,human-human
lrrc1,ppp1cb,human,human,3,human-human
lrrc1,il1r2,human,human,3,human-human
lrrc1,kcnj6,human,human,3,human-human
lrrc1,znf550,human,human,3,human-human
lrrc1,stx11,human,human,3,human-human
lrrc1,hnrnpl,human,human,3,human-human
lrrc1,egln3,human,human,3,human-human
lrrc1,ppp5c,human,human,3,human-human
lrrc1,recql4,human,human,3,human-human
lrrc1,musk,human,human,3,human-human
lrrc1,csk,human,human,3,human-human
lrrc1,phpt1,human,human,3,human-human
lrrc1,obsl1,human,human,3,human-human
lrrc1,hscb,human,human,3,human-human
lrrc1,kif23,human,human,3,human-human
lrrc1,mafb,human,human,3,human-human
mb21d2,ahi1,human,human,3,human-human
mb21d2,mks1,human,human,3,human-human
mb21d2,cc2d2a,human,human,3,human-human
mb21d2,cep170,human,human,3,human-human
mb21d2,cep104,human,human,3,human-human
mb21d2,cntrob,human,human,3,human-human
mb21d2,cep128,human,human,3,human-human
mb21d2,cep89,human,human,3,human-human
mb21d2,stil,human,human,3,human-human
mb21d2,tmem17,human,human,3,human-human
mb21d2,tmem216,human,human,3,human-human
mb21d2,cenpj,human,human,3,human-human
mb21d2,cdh1,human,human,3,human-human
mb21d2,kcnj6,human,human,3,human-human
mb21d2,cavin1,human,human,3,human-human
mb21d2,rab3ip,human,human,3,human-human
mb21d2,trappc9,human,human,3,human-human
mb21d2,trappc10,human,human,3,human-human
mb21d2,trappc3,human,human,3,human-human
mb21d2,trappc4,human,human,3,human-human
mb21d2,trappc1,human,human,3,human-human
mb21d2,trappc2l,human,human,3,human-human
mb21d2,tmem102,human,human,3,human-human
mb21d2,pdlim7,human,human,3,human-human
mb21d2,rab3il1,human,human,3,human-human
mb21d2,bet1,human,human,3,human-human
mb21d2,tgoln2,human,human,3,human-human
mb21d2,arhgef5,human,human,3,human-human
mb21d2,evi5,human,human,3,human-human
mb21d2,bysl,human,human,3,human-human
mb21d2,slc12a4,human,human,3,human-human
mb21d2,spry2,human,human,3,human-human
mb21d2,dtnb,human,human,3,human-human
mb21d2,cir1,human,human,3,human-human
mb21d2,morn3,human,human,3,human-human
mb21d2,cbx8,human,human,3,human-human
mb21d2,atxn7l2,human,human,3,human-human
mb21d2,rel,human,human,3,human-human
mb21d2,spry1,human,human,3,human-human
mb21d2,tp53,human,human,3,human-human
gc,serf2,human,human,3,human-human
gc,cdc73,human,human,3,human-human
gc,lrif1,human,human,3,human-human
gc,cubn,human,human,3,human-human
gc,lrp2,human,human,3,human-human
gc,acta1,human,human,3,human-human
gc,grb2,human,human,3,human-human
gc,pik3r3,human,human,3,human-human
gc,ccnd3,human,human,3,human-human
gc,ppp2r2a,human,human,3,human-human
gc,hypk,human,human,3,human-human
gc,potef,human,human,3,human-human
gc,potei,human,human,3,human-human
gc,ddx31,human,human,3,human-human
gc,fam126a,human,human,3,human-human
gc,actb,human,human,3,human-human
gc,acta2,human,human,3,human-human
gc,nr2f2,human,human,3,human-human
gc,actbl2,human,human,3,human-human
gc,ctsb,human,human,3,human-human
gc,fancd2,human,human,3,human-human
fignl1,hspa1l,human,human,3,human-human
fignl1,kdm1a,human,human,3,human-human
fignl1,itgb1bp1,human,human,3,human-human
fignl1,rhex,human,human,3,human-human
fignl1,ntrk1,human,human,3,human-human
fignl1,cald1,human,human,3,human-human
fignl1,tsc22d3,human,human,3,human-human
fignl1,c1orf112,human,human,3,human-human
fignl1,thap11,human,human,3,human-human
fignl1,tdrd3,human,human,3,human-human
fignl1,jpt2,human,human,3,human-human
fignl1,rad51,human,human,3,human-human
fignl1,ncaph2,human,human,3,human-human
fignl1,potei,human,human,3,human-human
fignl1,lyzl2,human,human,3,human-human
fignl1,rfxank,human,human,3,human-human
fignl1,tmem25,human,human,3,human-human
fignl1,gfpt2,human,human,3,human-human
fignl1,tnxb,human,human,3,human-human
fignl1,avil,human,human,3,human-human
fignl1,kcns3,human,human,3,human-human
fignl1,azu1,human,human,3,human-human
fignl1,aarsd1,human,human,3,human-human
fignl1,vcpip1,human,human,3,human-human
fignl1,pla2g10,human,human,3,human-human
fignl1,rabl2a,human,human,3,human-human
fignl1,tkt,human,human,3,human-human
fignl1,f9,human,human,3,human-human
fignl1,lyzl1,human,human,3,human-human
fignl1,idh1,human,human,3,human-human
fignl1,vcp,human,human,3,human-human
fignl1,spidr,human,human,3,human-human
fignl1,dmc1,human,human,3,human-human
fignl1,swsap1,human,human,3,human-human
fignl1,unc93b1,human,human,3,human-human
fignl1,gcc1,human,human,3,human-human
fignl1,plekha4,human,human,3,human-human
fignl1,h1-4,human,human,3,human-human
fignl1,rhot2,human,human,3,human-human
wdr47,tcea2,human,human,3,human-human
wdr47,tcl1a,human,human,3,human-human
wdr47,ids,human,human,3,human-human
wdr47,rhex,human,human,3,human-human
wdr47,cdk11a,human,human,3,human-human
wdr47,tcf4,human,human,3,human-human
wdr47,usp21,human,human,3,human-human
wdr47,angptl4,human,human,3,human-human
wdr47,tex45,human,human,3,human-human
wdr47,plb1,human,human,3,human-human
wdr47,cobl,human,human,3,human-human
wdr47,poc1b,human,human,3,human-human
wdr47,fam163a,human,human,3,human-human
wdr47,vwa2,human,human,3,human-human
wdr47,rhpn1,human,human,3,human-human
wdr47,myc,human,human,3,human-human
wdr47,virma,human,human,3,human-human
wdr47,kras,human,human,3,human-human
wdr47,dyrk1a,human,human,3,human-human
wdr47,ago2,human,human,3,human-human
cdkl4,hsp90aa1,human,human,3,human-human
cdkl4,hsp90ab1,human,human,3,human-human
cdkl4,potei,human,human,3,human-human
cdkl4,fkbp5,human,human,3,human-human
cdkl4,dnmt1,human,human,3,human-human
cdkl4,myo18a,human,human,3,human-human
cdkl4,znf703,human,human,3,human-human
cdkl4,rhou,human,human,3,human-human
cdkl4,cdkl1,human,human,3,human-human
pm20d2,elavl1,human,human,3,human-human
pm20d2,fus,human,human,3,human-human
pm20d2,nudt6,human,human,3,human-human
pm20d2,ca11,human,human,3,human-human
pm20d2,mrpl37,human,human,3,human-human
pm20d2,zscan1,human,human,3,human-human
pm20d2,tekt2,human,human,3,human-human
pm20d2,adcyap1,human,human,3,human-human
pm20d2,cep128,human,human,3,human-human
pm20d2,hao2,human,human,3,human-human
pm20d2,defb1,human,human,3,human-human
pm20d2,angptl4,human,human,3,human-human
pm20d2,kiaa1671,human,human,3,human-human
pm20d2,prim2,human,human,3,human-human
pm20d2,tk1,human,human,3,human-human
pm20d2,ptpn21,human,human,3,human-human
pm20d2,meox1,human,human,3,human-human
pm20d2,dnajc11,human,human,3,human-human
pm20d2,epdr1,human,human,3,human-human
pm20d2,rp2,human,human,3,human-human
pm20d2,pou6f2,human,human,3,human-human
pm20d2,cert1,human,human,3,human-human
pm20d2,psma1,human,human,3,human-human
pm20d2,hapln2,human,human,3,human-human
pm20d2,tapbpl,human,human,3,human-human
pm20d2,ddit4l,human,human,3,human-human
pm20d2,tdo2,human,human,3,human-human
pm20d2,saxo1,human,human,3,human-human
pm20d2,rgs12,human,human,3,human-human
pm20d2,rusc1,human,human,3,human-human
pm20d2,rel,human,human,3,human-human
pm20d2,myoz3,human,human,3,human-human
pm20d2,cnnm3,human,human,3,human-human
pm20d2,krt75,human,human,3,human-human
pm20d2,dalrd3,human,human,3,human-human
pm20d2,siva1,human,human,3,human-human
pm20d2,krtap26-1,human,human,3,human-human
pm20d2,kel,human,human,3,human-human
pm20d2,naa80,human,human,3,human-human
pm20d2,plekha4,human,human,3,human-human
pm20d2,egfr,human,human,3,human-human
tnfsf11,src,human,human,3,human-human
tnfsf11,tnfrsf11b,human,human,3,human-human
tnfsf11,znf675,human,human,3,human-human
tnfsf11,plk1,human,human,3,human-human
tnfsf11,ddah2,human,human,3,human-human
tnfsf11,prxl2b,human,human,3,human-human
tnfsf11,tmod3,human,human,3,human-human
tnfsf11,lmo4,human,human,3,human-human
tnfsf11,trmt2a,human,human,3,human-human
tnfsf11,med24,human,human,3,human-human
tnfsf11,bbs10,human,human,3,human-human
tnfsf11,snrnp35,human,human,3,human-human
tnfsf11,cep126,human,human,3,human-human
tnfsf11,sbf1,human,human,3,human-human
tnfsf11,phax,human,human,3,human-human
tnfsf11,mbtps1,human,human,3,human-human
tnfsf11,eef1a1,human,human,3,human-human
tnfsf11,zc3hc1,human,human,3,human-human
tnfsf11,ezh2,human,human,3,human-human
tnfsf11,galnt7,human,human,3,human-human
tnfsf11,gosr1,human,human,3,human-human
tnfsf11,atp5mc1,human,human,3,human-human
tnfsf11,mt-nd1,human,human,3,human-human
tnfsf11,dnajb9,human,human,3,human-human
tnfsf11,b4galt7,human,human,3,human-human
tnfsf11,rnf123,human,human,3,human-human
tnfsf11,olfm4,human,human,3,human-human
tnfsf11,upk2,human,human,3,human-human
atp6v1c2,golga2,human,human,3,human-human
atp6v1c2,ckm,human,human,3,human-human
atp6v1c2,stk24,human,human,3,human-human
atp6v1c2,atp6v1e2,human,human,3,human-human
atp6v1c2,atp6v1e1,human,human,3,human-human
atp6v1c2,potef,human,human,3,human-human
atp6v1c2,atp6v1a,human,human,3,human-human
atp6v1c2,atp6v1c1,human,human,3,human-human
atp6v1c2,dmxl1,human,human,3,human-human
atp6v1c2,atp6v1d,human,human,3,human-human
atp6v1c2,atp6v1b2,human,human,3,human-human
atp6v1c2,atp6v1f,human,human,3,human-human
atp6v1c2,atp6v1g1,human,human,3,human-human
atp6v1c2,atp6v1g2,human,human,3,human-human
atp6v1c2,hectd1,human,human,3,human-human
atp6v1c2,wasf1,human,human,3,human-human
atp6v1c2,pdcd10,human,human,3,human-human
atp6v1c2,zc3hc1,human,human,3,human-human
atp6v1c2,syt5,human,human,3,human-human
atp6v1c2,atp6v1b1,human,human,3,human-human
atp6v1c2,magea2b,human,human,3,human-human
atp6v1c2,ecsit,human,human,3,human-human
atp6v1c2,mrps9,human,human,3,human-human
atp6v1c2,ttc9c,human,human,3,human-human
atp6v1c2,pax6,human,human,3,human-human
atp6v1c2,meox2,human,human,3,human-human
atp6v1c2,klhl24,human,human,3,human-human
atp6v1c2,rel,human,human,3,human-human
atp6v1c2,spanxn3,human,human,3,human-human
atp6v1c2,krtap12-2,human,human,3,human-human
trappc4,prss23,human,human,3,human-human
trappc4,trappc2,human,human,3,human-human
trappc4,trappc3l,human,human,3,human-human
trappc4,trappc8,human,human,3,human-human
trappc4,trappc9,human,human,3,human-human
trappc4,trappc10,human,human,3,human-human
trappc4,trappc11,human,human,3,human-human
trappc4,trappc12,human,human,3,human-human
trappc4,trappc2l,human,human,3,human-human
trappc4,app,human,human,3,human-human
trappc4,tfip11,human,human,3,human-human
trappc4,bcl2l14,human,human,3,human-human
trappc4,cabs1,human,human,3,human-human
trappc4,trappc3,human,human,3,human-human
trappc4,phpt1,human,human,3,human-human
trappc4,pnp,human,human,3,human-human
trappc4,serpinb1,human,human,3,human-human
trappc4,ugdh,human,human,3,human-human
trappc4,trappc6b,human,human,3,human-human
trappc4,trappc1,human,human,3,human-human
trappc4,trappc5,human,human,3,human-human
trappc4,stmn4,human,human,3,human-human
trappc4,kank4,human,human,3,human-human
trappc4,tbc1d14,human,human,3,human-human
trappc4,glb1,human,human,3,human-human
trappc4,gramd1b,human,human,3,human-human
trappc4,ccdc102b,human,human,3,human-human
trappc4,gata2,human,human,3,human-human
trappc4,intu,human,human,3,human-human
trappc4,rab30,human,human,3,human-human
trappc4,btbd1,human,human,3,human-human
trappc4,cnn2,human,human,3,human-human
trappc4,aarsd1,human,human,3,human-human
trappc4,rab3ip,human,human,3,human-human
trappc4,tmem102,human,human,3,human-human
trappc4,mb21d2,human,human,3,human-human
trappc4,pdlim7,human,human,3,human-human
trappc4,rab3il1,human,human,3,human-human
trappc4,recql4,human,human,3,human-human
trappc4,tgoln2,human,human,3,human-human
trappc4,atrx,human,human,3,human-human
trappc4,kif14,human,human,3,human-human
c5orf51,elavl1,human,human,3,human-human
c5orf51,hat1,human,human,3,human-human
c5orf51,cenpj,human,human,3,human-human
c5orf51,fbxw7,human,human,3,human-human
c5orf51,lrfn4,human,human,3,human-human
c5orf51,tafa3,human,human,3,human-human
c5orf51,rab7a,human,human,3,human-human
c5orf51,phpt1,human,human,3,human-human
c5orf51,suox,human,human,3,human-human
trappc3l,trappc2,human,human,3,human-human
trappc3l,trappc2l,human,human,3,human-human
trappc3l,trappc4,human,human,3,human-human
trappc3l,trappc8,human,human,3,human-human
trappc3l,trappc9,human,human,3,human-human
trappc3l,trappc10,human,human,3,human-human
trappc3l,trappc11,human,human,3,human-human
trappc3l,trappc12,human,human,3,human-human
trappc3l,trappc5,human,human,3,human-human
trappc3l,trappc6a,human,human,3,human-human
trappc3l,trappc6b,human,human,3,human-human
trappc3l,trappc1,human,human,3,human-human
impa1,calb1,human,human,3,human-human
impa1,elavl1,human,human,3,human-human
impa1,nxf1,human,human,3,human-human
impa1,s100b,human,human,3,human-human
impa1,impa2,human,human,3,human-human
impa1,arhgdia,human,human,3,human-human
impa1,dut,human,human,3,human-human
impa1,cycs,human,human,3,human-human
impa1,eif6,human,human,3,human-human
impa1,nudt9,human,human,3,human-human
impa1,pgls,human,human,3,human-human
impa1,iscu,human,human,3,human-human
impa1,phpt1,human,human,3,human-human
impa1,scpep1,human,human,3,human-human
impa1,txn,human,human,3,human-human
impa1,ugdh,human,human,3,human-human
impa1,ntrk1,human,human,3,human-human
impa1,csnk1a1,human,human,3,human-human
impa1,vcp,human,human,3,human-human
impa1,phb,human,human,3,human-human
nmt2,anxa4,human,human,3,human-human
nmt2,csnk2b,human,human,3,human-human
nmt2,prkcz,human,human,3,human-human
nmt2,tk1,human,human,3,human-human
nmt2,smn2,human,human,3,human-human
nmt2,anxa7,human,human,3,human-human
nmt2,app,human,human,3,human-human
nmt2,ppp1cc,human,human,3,human-human
nmt2,tmed9,human,human,3,human-human
nmt2,tp53,human,human,3,human-human
nmt2,bcl2,human,human,3,human-human
nmt2,fbxo17,human,human,3,human-human
nmt2,odf3l2,human,human,3,human-human
nmt2,lratd2,human,human,3,human-human
nmt2,prps2,human,human,3,human-human
nmt2,prps1,human,human,3,human-human
nmt2,tgfb1,human,human,3,human-human
nmt2,gfod1,human,human,3,human-human
nmt2,znrf1,human,human,3,human-human
nmt2,gprc5c,human,human,3,human-human
nmt2,asb6,human,human,3,human-human
nmt2,ncs1,human,human,3,human-human
nmt2,marcksl1,human,human,3,human-human
nmt2,angptl4,human,human,3,human-human
nmt2,aifm3,human,human,3,human-human
nmt2,meak7,human,human,3,human-human
nmt2,mgst3,human,human,3,human-human
nmt2,defb1,human,human,3,human-human
nmt2,pheta2,human,human,3,human-human
nmt2,dennd10,human,human,3,human-human
nmt2,virma,human,human,3,human-human
nmt2,phb,human,human,3,human-human
nmt2,brd7,human,human,3,human-human
nmt2,btf3,human,human,3,human-human
nmt2,acbd6,human,human,3,human-human
nmt2,h2ac8,human,human,3,human-human
